Node,2-12,7,,,,,,,,,,,,,,,,,,,,,,,
Canal,Canal Key,Type_Child Node,Parent Key,Child Key,Parent Name,Child Name,Section,ID,Class,under confirm,Direction,Length,Offset,Photo,Hilight_ChildNode,Area,Cum_Area,fishpond,A,Bigger_ID P3A,Latest Growing Stage,UPI,Golongan_Canal,Golongan_TB,Bank
Sondol SC.,R_M1_S33,TB,R_So_08,R_So_08_Ki.2,B.So.6,So.6 Ki.2,,TB_R_So_08_Ki.2,TB,,left,60,,,,60.02,60,,,R006_543,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_08,R_So_08_Ki.3,B.So.6,So.6 Ki.3,,TB_R_So_08_Ki.3,TB,,left,66.2,64.9,,,70.2,70,,,R006_543,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_09,R_So_09_Ka.1,B.So.7,So.7 Ka.1,,TB_R_So_09_Ka.1,TB,,right,60,-40,,,63.38,63,,,R006_545,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_09,R_So_09_Ka.2,B.So.7,So.7 Ka.2,,TB_R_So_09_Ka.2,TB,,right,60,40,,,122.19,122,,,R006_544,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_09,R_So_09_Ki.1,B.So.7,So.7 Ki.1,,TB_R_So_09_Ki.1,TB,,left,60,-40,,,52.53,53,,,,,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_09,R_So_09_Ki.2,B.So.7,So.7 Ki.2,,TB_R_So_09_Ki.2,TB,,left,60,40,,,85.03,85,,,R006_546,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_10,R_So_10_Ka,B.So.8,So.8 Ka,,TB_R_So_10_Ka,TB,,right,60,,,,118.75,119,,,R006_547,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_10,R_So_10_Ki.1,B.So.8,So.8 Ki.1,,TB_R_So_10_Ki.1,TB,,left,60,-40,,,50.69,51,,,R006_548,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_10,R_So_10_Ki.2,B.So.8,So.8 Ki.2,,TB_R_So_10_Ki.2,TB,,left,60,40,,,52.59,53,,,R006_548,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_11,R_So_11_Ki.1,B.So.9,So.9 Ki.1,,TB_R_So_11_Ki.1,TB,,left,0,-97.1,,,73.35,73,,,R006_549,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_11,R_So_11_Ki.2,B.So.9,So.9 Ki.2,,TB_R_So_11_Ki.2,TB,,left,60,40,,,55.86,56,,,R006_549,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_12,R_So_12_Ka.1,B.So.10.1,So.10.1 Ka.1,,TB_R_So_12_Ka.1,TB,,right,60,-40,,,67.77,68,,,R006_777,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_12,R_So_12_Ka.2,B.So.10.1,So.10.1 Ka.2,,TB_R_So_12_Ka.2,TB,,right,60,40,,,64.88,65,,,R006_777,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_12,R_So_12_Ki,B.So.10.1,So.10.1 Ki,,TB_R_So_12_Ki,TB,,left,60,,,,94.28,94,,,R006_551,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_13,R_So_13_Ka,B.So.10,So.10 Ka,,TB_R_So_13_Ka,TB,,right,60,,,,72.62,73,,,R006_550,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_13,R_So_13_Ki.1,B.So.10,So.10 Ki.1,,TB_R_So_13_Ki.1,TB,,left,60,-40,,,39.96,40,,,R006_553,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_13,R_So_13_Ki.2,B.So.10,So.10 Ki.2,,TB_R_So_13_Ki.2,TB,,left,60,40,,,65.14,65,,,R006_551,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_14,R_So_14_Ka,B.So.11.1,So.11.1 Ka,,TB_R_So_14_Ka,TB,,right,60,,,,67.35,67,,,R006_552,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_15,R_So_15_Ka,B.So.11,So.11 Ka,,TB_R_So_15_Ka,TB,,right,60,,,,54.45,54,,,R006_552,Sudah Panen,,,Golongan 3,R
Sondol SC.,R_M1_S33,TB,R_So_15,R_So_15_Te,B.So.11,So.11 Te,,TB_R_So_15_Te,TB,,up,60,,,,173.55,174,,,R006_554,Sudah Panen,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_01,R_Cl_01_Ka,B.Cl.1,Cl.1 Ka,,TB_R_Cl_01_Ka,TB,,down,60,,,,48.95,49,,,,,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_01,R_Cl_01_Ki,B.Cl.1,Cl.1 Ki,,TB_R_Cl_01_Ki,TB,,left,60,,,,90.61,91,,,,,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_02,R_Cl_02_Ka,B.Cl.2,Cl.2 Ka,,TB_R_Cl_02_Ka,TB,,right,60,,,,86.75,87,,,,,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_02,R_Cl_02_Ki.1,B.Cl.2,Cl.2 Ki.1,,TB_R_Cl_02_Ki.1,TB,,left,60,-40,,,107.23,107,,,R006_558,Sudah Panen,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_02,R_Cl_02_Ki.2,B.Cl.2,Cl.2 Ki.2,,TB_R_Cl_02_Ki.2,TB,,left,60,40,,,69.64,70,,,R006_558,Sudah Panen,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_03,R_Cl_03_Ka,B.Cl.3,Cl.3 Ka,,TB_R_Cl_03_Ka,TB,,right,60,,,,61.27,61,,,,,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_03,R_Cl_03_Ki,B.Cl.3,Cl.3 Ki,,TB_R_Cl_03_Ki,TB,,left,60,,,,129.83,130,,,,,,,Golongan 3,R
Cilik SC.,R_M1_S34,TB,R_Cl_03,R_Cl_03_Te,B.Cl.3,Cl.3 Te,,TB_R_Cl_03_Te,TB,,up,60,,,,100.73,101,,,,,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_01,R_Ta_01_Ki,B.Ta.1,Ta.1 Ki,,TB_R_Ta_01_Ki,TB,,left,60,,,,24.63,25,,,,,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_02,R_Ta_02_Ka.1,B.Ta.2,Ta.2 Ka.1,,TB_R_Ta_02_Ka.1,TB,,right,60,-40,,,33.49,33,,,R006_564,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_02,R_Ta_02_Ka.2,B.Ta.2,Ta.2 Ka.2,,TB_R_Ta_02_Ka.2,TB,,right,60,40,,,79.55,80,,,R006_564,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_03,R_Ta_03_Ka,B.Ta.3.1,Ta.3.1 Ka,,TB_R_Ta_03_Ka,TB,,right,60,,,,51.58,52,,,R006_564,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ka.1.1,B.Ta.3,Ta.3 Ka.1.1,,TB_R_Ta_04_Ka.1.1,TB,,right,100,-110.4,,,43.68,44,,,R006_565,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ka.1.2,B.Ta.3,Ta.3 Ka.1.2,,TB_R_Ta_04_Ka.1.2,TB,,right,101.3,-54.7,,,91.1,91,,,R006_565,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ka.2.1,B.Ta.3,Ta.3 Ka.2.1,,TB_R_Ta_04_Ka.2.1,TB,,right,99.4,0,,,37.35,37,,,R006_566,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ka.2.2,B.Ta.3,Ta.3 Ka.2.2,,TB_R_Ta_04_Ka.2.2,TB,,right,99.2,51.5,,,37.11,37,,,R006_566,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ka.2.3,B.Ta.3,Ta.3 Ka.2.3,,TB_R_Ta_04_Ka.2.3,TB,,right,97.5,107.9,,,24.39,24,,,R006_566,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_04,R_Ta_04_Ki,B.Ta.3,Ta.3 Ki,,TB_R_Ta_04_Ki,TB,,left,60,,,,5.51,6,,,R006_563,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_05,R_Ta_05_Ka,B.Ta.4.1,Ta.4.1 Ka,,TB_R_Ta_05_Ka,TB,,right,60,,,,48.32,48,,,R006_567,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_05,R_Ta_05_Ki,B.Ta.4.1,Ta.4.1 Ki,,TB_R_Ta_05_Ki,TB,,left,60,,,,15.5,15,,,R006_563,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_06,R_Ta_06_Ka.1,B.Ta.4,Ta.4 Ka.1,,TB_R_Ta_06_Ka.1,TB,,right,60,-40,,,53.48,53,,,R006_567,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_06,R_Ta_06_Ka.2,B.Ta.4,Ta.4 Ka.2,,TB_R_Ta_06_Ka.2,TB,,right,60,40,,,61.71,62,,,R006_566,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_07,R_Ta_07_Ka.1,B.Ta.5,Ta.5 Ka.1,,TB_R_Ta_07_Ka.1,TB,,right,60,-40,,,68.27,68,,,R006_568,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_07,R_Ta_07_Ka.2,B.Ta.5,Ta.5 Ka.2,,TB_R_Ta_07_Ka.2,TB,,right,60,40,,,74.9,75,,,R006_568,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_10,R_Ta_10_Ka,B.Ta.7.2,Ta.7.2 Ka,,TB_R_Ta_10_Ka,TB,,right,60,,,,47.08,47,,,R006_570,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_11,R_Ta_11_Ka,B.Ta.7,Ta.7 Ka,,TB_R_Ta_11_Ka,TB,,right,60,,,,38.96,39,,,R006_569,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_11,R_Ta_11_Ki,B.Ta.7,Ta.7 Ki,,TB_R_Ta_11_Ki,TB,,left,60,,,,40.03,40,,,R006_569,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_12,R_Ta_12_Ka.1,B.Ta.8,Ta.8 Ka.1,,TB_R_Ta_12_Ka.1,TB,,right,60,-40,,,60.45,60,,,R006_571,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_12,R_Ta_12_Ka.2,B.Ta.8,Ta.8 Ka.2,,TB_R_Ta_12_Ka.2,TB,,right,60,40,,,73.38,73,,,R006_571,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_12,R_Ta_12_Ki,B.Ta.8,Ta.8 Ki,,TB_R_Ta_12_Ki,TB,,left,60,,,,7.97,8,,,R006_571,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_13,R_Ta_13_Ka,B.Ta.9,Ta.9 Ka,,TB_R_Ta_13_Ka,TB,,right,60,,,,83.38,83,,,R006_572,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_14,R_Ta_14_Ka.1,B.Ta.10,Ta.10 Ka.1,,TB_R_Ta_14_Ka.1,TB,,right,60,-40,,,64.16,64,,,R006_573,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_14,R_Ta_14_Ka.2,B.Ta.10,Ta.10 Ka.2,,TB_R_Ta_14_Ka.2,TB,,right,60,40,,,101.48,101,,,R006_574,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_15,R_Ta_15_Ka,B.Ta.11,Ta.11 Ka,,TB_R_Ta_15_Ka,TB,,right,60,,,,77.51,78,,,R006_573,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_15,R_Ta_15_Ki,B.Ta.11,Ta.11 Ki,,TB_R_Ta_15_Ki,TB,,left,60,,,,98.92,99,,,R006_575,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_16,R_Ta_16_Ka,B.Ta.12,Ta.12 Ka,,TB_R_Ta_16_Ka,TB,,right,60,,,,68.72,69,,,R006_576,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_19,R_Ta_19_Ka,B.Ta.13,Ta.13 Ka,,TB_R_Ta_19_Ka,TB,,right,60,40,,,68.19,68,,,R006_597,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_19,R_Ta_19_Ka.1,B.Ta.13,Ta.13 Ka.1,,TB_R_Ta_19_Ka.1,TB,,right,60,-40,,,70.96,71,,,R006_577,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_19,R_Ta_19_Ka.2,B.Ta.13,Ta.13 Ka.2,,TB_R_Ta_19_Ka.2,TB,,right,60,-90,,,65.04,65,,,R006_578,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_20,R_Ta_20_Ki,B.Ta.14,Ta.14 Ki,,TB_R_Ta_20_Ki,TB,,left,60,,,,22.13,22,,,R006_579,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_21,R_Ta_21_Ka,B.Ta.15.1,Ta.15.1 Ka,,TB_R_Ta_21_Ka,TB,,right,60,,,,115.83,116,,,R006_581,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_22,R_Ta_22_Ka,B.Ta.15,Ta.15 Ka,,TB_R_Ta_22_Ka,TB,,right,60,,,,89.52,90,,,R006_580,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_23,R_Ta_23_Ka.1,B.Ta.16,Ta.16 Ka.1,,TB_R_Ta_23_Ka.1,TB,,right,60,-40,,,65.74,66,,,R006_582,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_23,R_Ta_23_Ka.2,B.Ta.16,Ta.16 Ka.2,,TB_R_Ta_23_Ka.2,TB,,right,60,40,,,37.08,37,,,R006_582,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_23,R_Ta_23_Ki.1,B.Ta.16,Ta.16 Ki.1,,TB_R_Ta_23_Ki.1,TB,,left,76.2,-38,,,48.22,48,,,R006_583,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_23,R_Ta_23_Ki.2,B.Ta.16,Ta.16 Ki.2,,TB_R_Ta_23_Ki.2,TB,,left,80.3,44.1,,,78.2,78,,,R006_583,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_24,R_Ta_24_Ka,B.Ta.17,Ta.17 Ka,,TB_R_Ta_24_Ka,TB,,right,60,,,,46.24,46,,,R006_584,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_25,R_Ta_25_Ka,B.Ta.18.1,Ta.18.1 Ka,,TB_R_Ta_25_Ka,TB,,right,60,,,,56.26,56,,,R006_585,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_26,R_Ta_26_Ka,B.Ta.18,Ta.18 Ka,,TB_R_Ta_26_Ka,TB,,right,60,,,,42.45,42,,,R006_586,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_27,R_Ta_27_Ka,B.Ta.19.1,Ta.19.1 Ka,,TB_R_Ta_27_Ka,TB,,right,60,,,,99.57,100,,,R006_587,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_28,R_Ta_28_Ki,B.Ta.19.2,Ta.19.2 Ki,,TB_R_Ta_28_Ki,TB,,left,60,,,,35.64,36,,,R006_589,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_29,R_Ta_29_Ka.1,B.Ta.19,Ta.19 Ka.1,,TB_R_Ta_29_Ka.1,TB,,down,61.1,-69.8,,,118.34,118,,,R006_589,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_29,R_Ta_29_Ka.2,B.Ta.19,Ta.19 Ka.2,,TB_R_Ta_29_Ka.2,TB,,down,62.1,57,,,112.68,113,,,R006_589,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_30,R_Ta_30_Ka,B.Ta.20.1,Ta.20.1 Ka,,TB_R_Ta_30_Ka,TB,,down,60,,,,82.69,83,,,R006_588,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_31,R_Ta_31_Ka,B.Ta.20,Ta.20 Ka,,TB_R_Ta_31_Ka,TB,,down,60,,,,40.62,41,,,R006_590,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_32,R_Ta_32_Ka,B.Ta.21,Ta.21 Ka,,TB_R_Ta_32_Ka,TB,,down,61.3,-82.6,,,11.66,12,,,R006_590,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_32,R_Ta_32_Ki,B.Ta.21,Ta.21 Ki,,TB_R_Ta_32_Ki,TB,,up,60,,,,28.07,28,,,R006_590,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_33,R_Ta_33_Ka,B.Ta.22,Ta.22 Ka,,TB_R_Ta_33_Ka,TB,,down,60,,,,19.78,20,,,R006_590,Sudah Panen,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_33,R_Ta_33_Ki,B.Ta.22,Ta.22 Ki,,TB_R_Ta_33_Ki,TB,,up,60,,,,4.7,5,,,,,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_34,R_Ta_34_Ka,B.Ta.23,Ta.23 Ka,,TB_R_Ta_34_Ka,TB,,down,60,,,,5.9,6,,,,,,,Golongan 3,R
Teluk Agung SC.,R_M1_S35,TB,R_Ta_34,R_Ta_34_Ki,B.Ta.23,Ta.23 Ki,,TB_R_Ta_34_Ki,TB,,up,61.3,79.7,,,25.42,25,,,,,,,Golongan 3,R
Daliran SC.,R_M1_S36,TB,R_D_01,R_D_01_Ka,B.D.1,D.1 Ka,,TB_R_D_01_Ka,TB,,down,60,,,,22.99,23,,,R006_591,Sudah Panen,,,Golongan 3,R
Daliran SC.,R_M1_S36,TB,R_D_01,R_D_01_Ki,B.D.1,D.1 Ki,,TB_R_D_01_Ki,TB,,up,60,,,,28.83,29,,,,,,,Golongan 3,R
Daliran SC.,R_M1_S36,TB,R_D_01,R_D_01_Te,B.D.1,D.1 Te,,TB_R_D_01_Te,TB,,right,60,,,,108.18,108,,,R006_591,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_01,R_Pm_01_Ka,B.Pm.1,Pm.1 Ka,,TB_R_Pm_01_Ka,TB,,down,60,,,,69.7,70,,,R006_592,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_02,R_Pm_02_Ki.1,B.Pm.2,Pm.2 Ki.1,,TB_R_Pm_02_Ki.1,TB,,up,58.6,-69.3,,,61.72,62,,,R006_593,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_02,R_Pm_02_Ki.2,B.Pm.2,Pm.2 Ki.2,,TB_R_Pm_02_Ki.2,TB,,up,58.6,63.8,,,63.71,64,,,R006_593,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_03,R_Pm_03_Ki.1,B.Pm.3,Pm.3 Ki.1,,TB_R_Pm_03_Ki.1,TB,,up,59.3,-72,,,39.05,39,,,R006_594,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_03,R_Pm_03_Ki.2,B.Pm.3,Pm.3 Ki.2,,TB_R_Pm_03_Ki.2,TB,,up,60,53.6,,,45.88,46,,,R006_594,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_04,R_Pm_04_Ki,B.Pm.4.1,Pm.4.1 Ki,,TB_R_Pm_04_Ki,TB,,up,60,,,,67.66,68,,,R006_595,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_05,R_Pm_05_Ki.1,B.Pm.4,Pm.4 Ki.1,,TB_R_Pm_05_Ki.1,TB,,up,60,-112.5,,,23.82,24,,,R006_596,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_05,R_Pm_05_Ki.2,B.Pm.4,Pm.4 Ki.2,,TB_R_Pm_05_Ki.2,TB,,up,60,,,,108.4,108,,,R006_596,Sudah Panen,,,Golongan 3,R
Pancuran Mas SC.,R_M1_S37,TB,R_Pm_05,R_Pm_05_Ki.3,B.Pm.4,Pm.4 Ki.3,,TB_R_Pm_05_Ki.3,TB,,up,61.4,113.8,,,86.83,87,,,R006_595,Sudah Panen,,,Golongan 3,R
Nunggal SC.,R_M1_S38,TB,R_N_01,R_N_01_Ka,B.N.1,N.1 Ka,,TB_R_N_01_Ka,TB,,left,60,,,,80.23,80,,,R006_775,Sudah Panen,,,Golongan 3,R
Nunggal SC.,R_M1_S38,TB,R_N_01,R_N_01_Ki,B.N.1,N.1 Ki,,TB_R_N_01_Ki,TB,,right,60,,,,39.94,40,,,R006_775,Sudah Panen,,,Golongan 3,R
Nunggal SC.,R_M1_S38,TB,R_N_02,R_N_02_Ka,B.N.2,N.2 Ka,,TB_R_N_02_Ka,TB,,left,60,,,,90.36,90,,,R006_776,Sudah Panen,,,Golongan 3,R
Nunggal SC.,R_M1_S38,TB,R_N_02,R_N_02_Ki,B.N.2,N.2 Ki,,TB_R_N_02_Ki,TB,,right,60,,,,46.08,46,,,R006_776,Sudah Panen,,,Golongan 3,R
Nunggal SC.,R_M1_S38,TB,R_N_02,R_N_02_Te,B.N.2,N.2 Te,,TB_R_N_02_Te,TB,,down,60,,,,19.97,20,,,R006_776,Sudah Panen,,,Golongan 3,R
Gegesik MC.,R_M2,TB,R_Gs_02,R_Gs_02_Ki.1,B.Gs.2.1,Gs.2.1 Ki.1,,TB_R_Gs_02_Ki.1,TB,,up,58.7,-68.5,,,40.15,40,,,R004_290,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_02,R_Gs_02_Ki.2,B.Gs.2.1,Gs.2.1 Ki.2,,TB_R_Gs_02_Ki.2,TB,,up,59.3,51.3,,,151.21,151,,,R004_290,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_03,R_Gs_03_Ki,B.Gs.2.2,Gs.2.2 Ki,,TB_R_Gs_03_Ki,TB,,up,60,0,,,27.8,28,,,R004_290,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_05,R_Gs_05_Ki,B.Gs.2,Gs.2 Ki,,TB_R_Gs_05_Ki,TB,,up,60,,,,66.45,66,,,R004_291,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_06,R_Gs_06_Ki,B.Gs.3,Gs.3 Ki,,TB_R_Gs_06_Ki,TB,,up,60,-55,,,59.5,59,,,R004_292,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_06,R_Gs_06_Ki.2,B.Gs.3,Gs.3 Ki.2,,TB_R_Gs_06_Ki.2,TB,,up,60,55,,,85.02,85,,,R004_292,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_07,R_Gs_07_Ki,B.Gs.4.1,Gs.4.1 Ki,,TB_R_Gs_07_Ki,TB,,up,60,,,,62.5,63,,,R004_293,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_09,R_Gs_09_Ki,B.Gs.5.1,Gs.5.1 Ki,,TB_R_Gs_09_Ki,TB,,up,60,,,,74.62,75,,,R004_296,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_10,R_Gs_10_Ki.1,B.Gs.5,Gs.5 Ki.1,,TB_R_Gs_10_Ki.1,TB,,up,60,-55,,,8.65,9,,,R004_294,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_10,R_Gs_10_Ki.2,B.Gs.5,Gs.5 Ki.2,,TB_R_Gs_10_Ki.2,TB,,up,60,55,,,40.53,41,,,R004_295,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_11,R_Gs_11_Ki,B.Gs.6,Gs.6 Ki,,TB_R_Gs_11_Ki,TB,,up,60,,,,96.07,96,,,R004_297,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_12,R_Gs_12_Ki,B.Gs.7,Gs.7 Ki,,TB_R_Gs_12_Ki,TB,,up,60,,,,38.69,39,,,R004_298,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_13,R_Gs_13_Ki,B.Gs.8.1,Gs.8.1 Ki,,TB_R_Gs_13_Ki,TB,,up,60,,,,111.57,112,,,R004_300,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_14,R_Gs_14_Ki,B.Gs.8.2,Gs.8.2 Ki,,TB_R_Gs_14_Ki,TB,,up,60,,,,26.31,26,,,R004_298,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_15,R_Gs_15_Ki,B.Gs.8.3,Gs.8.3 Ki,,TB_R_Gs_15_Ki,TB,,up,60,,,,61.56,62,,,R004_302,Umur Tanaman 31-60,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_16,R_Gs_16_Ki,B.Gs.8,Gs.8 Ki,,TB_R_Gs_16_Ki,TB,,up,60,,,,45.11,45,,,R004_299,Sudah Panen,,,Golongan 1,R
Gegesik MC.,R_M2,TB,R_Gs_18,R_Gs_18_Ki.1,B.Gs.10,Gs.10 Ki.1,,TB_R_Gs_18_Ki.1,TB,,up,62.9,-126.1,,,54.29,54,,,R004_312,Sudah Panen,,,Golongan 2,R
Gegesik MC.,R_M2,TB,R_Gs_18,R_Gs_18_Ki.2,B.Gs.10,Gs.10 Ki.2,,TB_R_Gs_18_Ki.2,TB,,up,67.3,118.8,,,17.76,18,,,R004_312,Sudah Panen,,,Golongan 2,R
